leafIndex;computations
0;0
1;10
2;5
3;5
4;4
5;6
6;9
7;1
8;4
9;6
10;9
11;1
12;8
13;6
14;5
15;1
16;3
17;7
18;8
19;2
20;7
21;6
22;6
23;1
24;7
25;6
26;6
27;4
28;5
29;9
30;2
31;1
32;3
33;7
34;8
35;2
36;7
37;6
38;6
39;1
40;7
41;6
42;6
43;4
44;5
45;9
46;2
47;1
48;6
49;7
50;5
51;5
52;4
53;9
54;3
55;4
56;4
57;9
58;3
59;7
60;5
61;6
62;2
63;1
64;2
65;8
66;7
67;3
68;6
69;6
70;7
71;1
72;6
73;6
74;7
75;3
76;6
77;8
78;3
79;1
80;5
81;7
82;6
83;4
84;5
85;8
86;4
87;3
88;5
89;8
90;4
91;6
92;5
93;7
94;2
95;1
96;5
97;7
98;6
99;4
100;5
101;8
102;4
103;3
104;5
105;8
106;4
107;6
108;5
109;7
110;2
111;3
112;4
113;9
114;3
115;7
116;4
117;7
118;3
119;6
120;4
121;7
122;5
123;5
124;7
125;4
126;2
127;1
128;2
129;8
130;7
131;3
132;6
133;6
134;7
135;1
136;6
137;6
138;7
139;3
140;6
141;8
142;3
143;1
144;5
145;7
146;6
147;4
148;5
149;8
150;4
151;3
152;5
153;8
154;4
155;6
156;5
157;7
158;2
159;1
160;5
161;7
162;6
163;4
164;5
165;8
166;4
167;3
168;5
169;8
170;4
171;6
172;5
173;7
174;2
175;3
176;4
177;9
178;3
179;7
180;4
181;7
182;3
183;6
184;4
185;7
186;5
187;5
188;7
189;4
190;2
191;1
192;4
193;8
194;5
195;5
196;4
197;8
198;5
199;3
200;4
201;8
202;5
203;5
204;6
205;6
206;3
207;3
208;3
209;9
210;4
211;6
212;5
213;6
214;4
215;5
216;5
217;6
218;6
219;4
220;7
221;5
222;2
223;3
224;3
225;9
226;4
227;6
228;5
229;6
230;4
231;5
232;5
233;6
234;6
235;4
236;7
237;5
238;2
239;5
240;4
241;7
242;5
243;5
244;6
245;5
246;5
247;4
248;6
249;5
250;7
251;5
252;5
253;4
254;2
255;1
256;1
257;9
258;6
259;4
260;5
261;6
262;8
263;1
264;5
265;6
266;8
267;2
268;7
269;7
270;4
271;1
272;4
273;7
274;7
275;3
276;6
277;7
278;5
279;2
280;6
281;7
282;5
283;5
284;5
285;8
286;2
287;1
288;4
289;7
290;7
291;3
292;6
293;7
294;5
295;2
296;6
297;7
298;5
299;5
300;5
301;8
302;2
303;2
304;5
305;8
306;4
307;6
308;4
309;8
310;3
311;5
312;4
313;8
314;4
315;6
316;6
317;5
318;2
319;1
320;3
321;8
322;6
323;4
324;5
325;7
326;6
327;2
328;5
329;7
330;6
331;4
332;6
333;7
334;3
335;2
336;4
337;8
338;5
339;5
340;5
341;7
342;4
343;4
344;5
345;7
346;5
347;5
348;6
349;6
350;2
351;2
352;4
353;8
354;5
355;5
356;5
357;7
358;4
359;4
360;5
361;7
362;5
363;5
364;6
365;6
366;2
367;4
368;4
369;8
370;4
371;6
372;5
373;6
374;4
375;5
376;5
377;6
378;6
379;5
380;6
381;4
382;2
383;1
384;3
385;8
386;6
387;4
388;5
389;7
390;6
391;2
392;5
393;7
394;6
395;4
396;6
397;7
398;3
399;2
400;4
401;8
402;5
403;5
404;5
405;7
406;4
407;4
408;5
409;7
410;5
411;5
412;6
413;6
414;2
415;2
416;4
417;8
418;5
419;5
420;5
421;7
422;4
423;4
424;5
425;7
426;5
427;5
428;6
429;6
430;2
431;4
432;4
433;8
434;4
435;6
436;5
437;6
438;4
439;5
440;5
441;6
442;6
443;5
444;6
445;4
446;2
447;2
448;3
449;9
450;4
451;6
452;4
453;7
454;5
455;4
456;4
457;7
458;6
459;4
460;7
461;5
462;3
463;4
464;3
465;8
466;5
467;5
468;6
469;5
470;5
471;4
472;6
473;5
474;7
475;4
476;6
477;5
478;2
479;4
480;3
481;8
482;5
483;5
484;6
485;5
486;5
487;4
488;6
489;5
490;7
491;4
492;6
493;5
494;3
495;4
496;5
497;6
498;6
499;5
500;5
501;5
502;6
503;4
504;5
505;6
506;6
507;6
508;4
509;4
510;2
511;1
512;1
513;9
514;6
515;4
516;5
517;6
518;8
519;1
520;5
521;6
522;8
523;2
524;7
525;7
526;4
527;1
528;4
529;7
530;7
531;3
532;6
533;7
534;5
535;2
536;6
537;7
538;5
539;5
540;5
541;8
542;2
543;1
544;4
545;7
546;7
547;3
548;6
549;7
550;5
551;2
552;6
553;7
554;5
555;5
556;5
557;8
558;2
559;2
560;5
561;8
562;4
563;6
564;4
565;8
566;3
567;5
568;4
569;8
570;4
571;6
572;6
573;5
574;2
575;1
576;3
577;8
578;6
579;4
580;5
581;7
582;6
583;2
584;5
585;7
586;6
587;4
588;6
589;7
590;3
591;2
592;4
593;8
594;5
595;5
596;5
597;7
598;4
599;4
600;5
601;7
602;5
603;5
604;6
605;6
606;2
607;2
608;4
609;8
610;5
611;5
612;5
613;7
614;4
615;4
616;5
617;7
618;5
619;5
620;6
621;6
622;2
623;4
624;4
625;8
626;4
627;6
628;5
629;6
630;4
631;5
632;5
633;6
634;6
635;5
636;6
637;4
638;2
639;1
640;3
641;8
642;6
643;4
644;5
645;7
646;6
647;2
648;5
649;7
650;6
651;4
652;6
653;7
654;3
655;2
656;4
657;8
658;5
659;5
660;5
661;7
662;4
663;4
664;5
665;7
666;5
667;5
668;6
669;6
670;2
671;2
672;4
673;8
674;5
675;5
676;5
677;7
678;4
679;4
680;5
681;7
682;5
683;5
684;6
685;6
686;2
687;4
688;4
689;8
690;4
691;6
692;5
693;6
694;4
695;5
696;5
697;6
698;6
699;5
700;6
701;4
702;2
703;2
704;3
705;9
706;4
707;6
708;4
709;7
710;5
711;4
712;4
713;7
714;6
715;4
716;7
717;5
718;3
719;4
720;3
721;8
722;5
723;5
724;6
725;5
726;5
727;4
728;6
729;5
730;7
731;4
732;6
733;5
734;2
735;4
736;3
737;8
738;5
739;5
740;6
741;5
742;5
743;4
744;6
745;5
746;7
747;4
748;6
749;5
750;3
751;4
752;5
753;6
754;6
755;5
756;5
757;5
758;6
759;4
760;5
761;6
762;6
763;6
764;4
765;4
766;2
767;1
768;2
769;9
770;5
771;5
772;4
773;7
774;7
775;2
776;4
777;7
778;7
779;3
780;7
781;6
782;4
783;2
784;3
785;8
786;6
787;4
788;6
789;6
790;5
791;3
792;6
793;6
794;6
795;4
796;6
797;7
798;2
799;2
800;3
801;8
802;6
803;4
804;6
805;6
806;5
807;3
808;6
809;6
810;6
811;4
812;6
813;7
814;2
815;3
816;5
817;7
818;5
819;5
820;5
821;7
822;4
823;4
824;5
825;7
826;5
827;6
828;5
829;5
830;2
831;2
832;2
833;9
834;5
835;5
836;5
837;6
838;6
839;3
840;5
841;6
842;7
843;3
844;7
845;6
846;3
847;3
848;4
849;7
850;6
851;4
852;6
853;6
854;5
855;3
856;6
857;6
858;6
859;5
860;5
861;6
862;2
863;3
864;4
865;7
866;6
867;4
868;6
869;6
870;5
871;3
872;6
873;6
874;6
875;5
876;5
877;6
878;3
879;3
880;5
881;7
882;5
883;6
884;4
885;6
886;5
887;5
888;4
889;7
890;5
891;6
892;5
893;4
894;2
895;2
896;2
897;9
898;5
899;5
900;5
901;6
902;6
903;3
904;5
905;6
906;7
907;3
908;7
909;6
910;3
911;3
912;4
913;7
914;6
915;4
916;6
917;6
918;5
919;3
920;6
921;6
922;6
923;5
924;5
925;6
926;2
927;3
928;4
929;7
930;6
931;4
932;6
933;6
934;5
935;3
936;6
937;6
938;6
939;5
940;5
941;6
942;3
943;3
944;5
945;7
946;5
947;6
948;4
949;6
950;5
951;5
952;4
953;7
954;5
955;6
956;5
957;4
958;2
959;3
960;3
961;8
962;5
963;5
964;5
965;6
966;6
967;3
968;5
969;6
970;7
971;4
972;6
973;5
974;4
975;3
976;4
977;7
978;6
979;5
980;5
981;5
982;6
983;4
984;5
985;6
986;6
987;5
988;5
989;5
990;3
991;3
992;4
993;7
994;6
995;5
996;5
997;5
998;6
999;4
1000;5
1001;6
1002;6
1003;5
1004;5
1005;5
1006;4
1007;4
1008;4
1009;7
1010;5
1011;6
1012;4
1013;6
1014;5
1015;5
1016;4
1017;7
1018;6
1019;5
1020;4
1021;4
1022;2
1023;1
1024;0
1025;10
1026;5
1027;5
1028;4
1029;6
1030;9
1031;1
1032;4
1033;6
1034;9
1035;1
1036;8
1037;6
1038;5
1039;1
1040;3
1041;7
1042;8
1043;2
1044;7
1045;6
1046;6
1047;1
1048;7
1049;6
1050;6
1051;4
1052;5
1053;9
1054;2
1055;1
1056;3
1057;7
1058;8
1059;2
1060;7
1061;6
1062;6
1063;1
1064;7
1065;6
1066;6
1067;4
1068;5
1069;9
1070;2
1071;1
1072;6
1073;7
1074;5
1075;5
1076;4
1077;9
1078;3
1079;4
1080;4
1081;9
1082;3
1083;7
1084;5
1085;6
1086;2
1087;1
1088;2
1089;8
1090;7
1091;3
1092;6
1093;6
1094;7
1095;1
1096;6
1097;6
1098;7
1099;3
1100;6
1101;8
1102;3
1103;1
1104;5
1105;7
1106;6
1107;4
1108;5
1109;8
1110;4
1111;3
1112;5
1113;8
1114;4
1115;6
1116;5
1117;7
1118;2
1119;1
1120;5
1121;7
1122;6
1123;4
1124;5
1125;8
1126;4
1127;3
1128;5
1129;8
1130;4
1131;6
1132;5
1133;7
1134;2
1135;3
1136;4
1137;9
1138;3
1139;7
1140;4
1141;7
1142;3
1143;6
1144;4
1145;7
1146;5
1147;5
1148;7
1149;4
1150;2
1151;1
1152;2
1153;8
1154;7
1155;3
1156;6
1157;6
1158;7
1159;1
1160;6
1161;6
1162;7
1163;3
1164;6
1165;8
1166;3
1167;1
1168;5
1169;7
1170;6
1171;4
1172;5
1173;8
1174;4
1175;3
1176;5
1177;8
1178;4
1179;6
1180;5
1181;7
1182;2
1183;1
1184;5
1185;7
1186;6
1187;4
1188;5
1189;8
1190;4
1191;3
1192;5
1193;8
1194;4
1195;6
1196;5
1197;7
1198;2
1199;3
1200;4
1201;9
1202;3
1203;7
1204;4
1205;7
1206;3
1207;6
1208;4
1209;7
1210;5
1211;5
1212;7
1213;4
1214;2
1215;1
1216;4
1217;8
1218;5
1219;5
1220;4
1221;8
1222;5
1223;3
1224;4
1225;8
1226;5
1227;5
1228;6
1229;6
1230;3
1231;3
1232;3
1233;9
1234;4
1235;6
1236;5
1237;6
1238;4
1239;5
1240;5
1241;6
1242;6
1243;4
1244;7
1245;5
1246;2
1247;3
1248;3
1249;9
1250;4
1251;6
1252;5
1253;6
1254;4
1255;5
1256;5
1257;6
1258;6
1259;4
1260;7
1261;5
1262;2
1263;5
1264;4
1265;7
1266;5
1267;5
1268;6
1269;5
1270;5
1271;4
1272;6
1273;5
1274;7
1275;5
1276;5
1277;4
1278;2
1279;1
1280;1
1281;9
1282;6
1283;4
1284;5
1285;6
1286;8
1287;1
1288;5
1289;6
1290;8
1291;2
1292;7
1293;7
1294;4
1295;1
1296;4
1297;7
1298;7
1299;3
1300;6
1301;7
1302;5
1303;2
1304;6
1305;7
1306;5
1307;5
1308;5
1309;8
1310;2
1311;1
1312;4
1313;7
1314;7
1315;3
1316;6
1317;7
1318;5
1319;2
1320;6
1321;7
1322;5
1323;5
1324;5
1325;8
1326;2
1327;2
1328;5
1329;8
1330;4
1331;6
1332;4
1333;8
1334;3
1335;5
1336;4
1337;8
1338;4
1339;6
1340;6
1341;5
1342;2
1343;1
1344;3
1345;8
1346;6
1347;4
1348;5
1349;7
1350;6
1351;2
1352;5
1353;7
1354;6
1355;4
1356;6
1357;7
1358;3
1359;2
1360;4
1361;8
1362;5
1363;5
1364;5
1365;7
1366;4
1367;4
1368;5
1369;7
1370;5
1371;5
1372;6
1373;6
1374;2
1375;2
1376;4
1377;8
1378;5
1379;5
1380;5
1381;7
1382;4
1383;4
1384;5
1385;7
1386;5
1387;5
1388;6
1389;6
1390;2
1391;4
1392;4
1393;8
1394;4
1395;6
1396;5
1397;6
1398;4
1399;5
1400;5
1401;6
1402;6
1403;5
1404;6
1405;4
1406;2
1407;1
1408;3
1409;8
1410;6
1411;4
1412;5
1413;7
1414;6
1415;2
1416;5
1417;7
1418;6
1419;4
1420;6
1421;7
1422;3
1423;2
1424;4
1425;8
1426;5
1427;5
1428;5
1429;7
1430;4
1431;4
1432;5
1433;7
1434;5
1435;5
1436;6
1437;6
1438;2
1439;2
1440;4
1441;8
1442;5
1443;5
1444;5
1445;7
1446;4
1447;4
1448;5
1449;7
1450;5
1451;5
1452;6
1453;6
1454;2
1455;4
1456;4
1457;8
1458;4
1459;6
1460;5
1461;6
1462;4
1463;5
1464;5
1465;6
1466;6
1467;5
1468;6
1469;4
1470;2
1471;2
1472;3
1473;9
1474;4
1475;6
1476;4
1477;7
1478;5
1479;4
1480;4
1481;7
1482;6
1483;4
1484;7
1485;5
1486;3
1487;4
1488;3
1489;8
1490;5
1491;5
1492;6
1493;5
1494;5
1495;4
1496;6
1497;5
1498;7
1499;4
1500;6
1501;5
1502;2
1503;4
1504;3
1505;8
1506;5
1507;5
1508;6
1509;5
1510;5
1511;4
1512;6
1513;5
1514;7
1515;4
1516;6
1517;5
1518;3
1519;4
1520;5
1521;6
1522;6
1523;5
1524;5
1525;5
1526;6
1527;4
1528;5
1529;6
1530;6
1531;6
1532;4
1533;4
1534;2
1535;1
1536;1
1537;9
1538;6
1539;4
1540;5
1541;6
1542;8
1543;1
1544;5
1545;6
1546;8
1547;2
1548;7
1549;7
1550;4
1551;1
1552;4
1553;7
1554;7
1555;3
1556;6
1557;7
1558;5
1559;2
1560;6
1561;7
1562;5
1563;5
1564;5
1565;8
1566;2
1567;1
1568;4
1569;7
1570;7
1571;3
1572;6
1573;7
1574;5
1575;2
1576;6
1577;7
1578;5
1579;5
1580;5
1581;8
1582;2
1583;2
1584;5
1585;8
1586;4
1587;6
1588;4
1589;8
1590;3
1591;5
1592;4
1593;8
1594;4
1595;6
1596;6
1597;5
1598;2
1599;1
1600;3
1601;8
1602;6
1603;4
1604;5
1605;7
1606;6
1607;2
1608;5
1609;7
1610;6
1611;4
1612;6
1613;7
1614;3
1615;2
1616;4
1617;8
1618;5
1619;5
1620;5
1621;7
1622;4
1623;4
1624;5
1625;7
1626;5
1627;5
1628;6
1629;6
1630;2
1631;2
1632;4
1633;8
1634;5
1635;5
1636;5
1637;7
1638;4
1639;4
1640;5
1641;7
1642;5
1643;5
1644;6
1645;6
1646;2
1647;4
1648;4
1649;8
1650;4
1651;6
1652;5
1653;6
1654;4
1655;5
1656;5
1657;6
1658;6
1659;5
1660;6
1661;4
1662;2
1663;1
1664;3
1665;8
1666;6
1667;4
1668;5
1669;7
1670;6
1671;2
1672;5
1673;7
1674;6
1675;4
1676;6
1677;7
1678;3
1679;2
1680;4
1681;8
1682;5
1683;5
1684;5
1685;7
1686;4
1687;4
1688;5
1689;7
1690;5
1691;5
1692;6
1693;6
1694;2
1695;2
1696;4
1697;8
1698;5
1699;5
1700;5
1701;7
1702;4
1703;4
1704;5
1705;7
1706;5
1707;5
1708;6
1709;6
1710;2
1711;4
1712;4
1713;8
1714;4
1715;6
1716;5
1717;6
1718;4
1719;5
1720;5
1721;6
1722;6
1723;5
1724;6
1725;4
1726;2
1727;2
1728;3
1729;9
1730;4
1731;6
1732;4
1733;7
1734;5
1735;4
1736;4
1737;7
1738;6
1739;4
1740;7
1741;5
1742;3
1743;4
1744;3
1745;8
1746;5
1747;5
1748;6
1749;5
1750;5
1751;4
1752;6
1753;5
1754;7
1755;4
1756;6
1757;5
1758;2
1759;4
1760;3
1761;8
1762;5
1763;5
1764;6
1765;5
1766;5
1767;4
1768;6
1769;5
1770;7
1771;4
1772;6
1773;5
1774;3
1775;4
1776;5
1777;6
1778;6
1779;5
1780;5
1781;5
1782;6
1783;4
1784;5
1785;6
1786;6
1787;6
1788;4
1789;4
1790;2
1791;1
1792;2
1793;9
1794;5
1795;5
1796;4
1797;7
1798;7
1799;2
1800;4
1801;7
1802;7
1803;3
1804;7
1805;6
1806;4
1807;2
1808;3
1809;8
1810;6
1811;4
1812;6
1813;6
1814;5
1815;3
1816;6
1817;6
1818;6
1819;4
1820;6
1821;7
1822;2
1823;2
1824;3
1825;8
1826;6
1827;4
1828;6
1829;6
1830;5
1831;3
1832;6
1833;6
1834;6
1835;4
1836;6
1837;7
1838;2
1839;3
1840;5
1841;7
1842;5
1843;5
1844;5
1845;7
1846;4
1847;4
1848;5
1849;7
1850;5
1851;6
1852;5
1853;5
1854;2
1855;2
1856;2
1857;9
1858;5
1859;5
1860;5
1861;6
1862;6
1863;3
1864;5
1865;6
1866;7
1867;3
1868;7
1869;6
1870;3
1871;3
1872;4
1873;7
1874;6
1875;4
1876;6
1877;6
1878;5
1879;3
1880;6
1881;6
1882;6
1883;5
1884;5
1885;6
1886;2
1887;3
1888;4
1889;7
1890;6
1891;4
1892;6
1893;6
1894;5
1895;3
1896;6
1897;6
1898;6
1899;5
1900;5
1901;6
1902;3
1903;3
1904;5
1905;7
1906;5
1907;6
1908;4
1909;6
1910;5
1911;5
1912;4
1913;7
1914;5
1915;6
1916;5
1917;4
1918;2
1919;2
1920;2
1921;9
1922;5
1923;5
1924;5
