leafIndex;computations
0;0
1;1
2;1
3;1
4;1
5;2
6;1
7;2
8;1
9;2
10;1
11;2
12;1
13;2
14;1
15;2
16;1
17;2
18;1
19;2
20;1
21;2
22;1
23;2
24;1
25;2
26;1
27;2
28;1
29;2
30;1
31;2
32;1
33;2
34;1
35;2
36;1
37;2
38;1
39;2
40;1
41;2
42;1
43;2
44;1
45;2
46;1
47;2
48;1
49;2
50;1
51;2
52;1
53;2
54;1
55;2
56;1
57;2
58;1
59;2
60;1
61;2
62;1
63;2
64;1
65;2
66;1
67;2
68;1
69;2
70;1
71;2
72;1
73;2
74;1
75;2
76;1
77;2
78;1
79;2
80;1
81;2
82;1
83;2
84;1
85;2
86;1
87;2
88;1
89;2
90;1
91;2
92;1
93;2
94;1
95;2
96;1
97;2
98;1
99;2
100;1
101;2
102;1
103;2
104;1
105;2
106;1
107;2
108;1
109;2
110;1
111;2
112;1
113;2
114;1
115;2
116;1
117;2
118;1
119;2
120;1
121;2
122;1
123;2
124;1
125;2
126;1
127;2
128;1
129;2
130;1
131;2
132;1
133;2
134;1
135;2
136;1
137;2
138;1
139;2
140;1
141;2
142;1
143;2
144;1
145;2
146;1
147;2
148;1
149;2
150;1
151;2
152;1
153;2
154;1
155;2
156;1
157;2
158;1
159;2
160;1
161;2
162;1
163;2
164;1
165;2
166;1
167;2
168;1
169;2
170;1
171;2
172;1
173;2
174;1
175;2
176;1
177;2
178;1
179;2
180;1
181;2
182;1
183;2
184;1
185;2
186;1
187;2
188;1
189;2
190;1
191;2
192;1
193;2
194;1
195;2
196;1
197;2
198;1
199;2
200;1
201;2
202;1
203;2
204;1
205;2
206;1
207;2
208;1
209;2
210;1
211;2
212;1
213;2
214;1
215;2
216;1
217;2
218;1
219;2
220;1
221;2
222;1
223;2
224;1
225;2
226;1
227;2
228;1
229;2
230;1
231;2
232;1
233;2
234;1
235;2
236;1
237;2
238;1
239;2
240;1
241;2
242;1
243;2
244;1
245;2
246;1
247;2
248;1
249;2
250;1
251;2
252;1
253;2
254;1
255;2
256;1
257;2
258;1
259;2
260;1
261;2
262;1
263;2
264;1
265;2
266;1
267;2
268;1
269;2
270;1
271;2
272;1
273;2
274;1
275;2
276;1
277;2
278;1
279;2
280;1
281;2
282;1
283;2
284;1
285;2
286;1
287;2
288;1
289;2
290;1
291;2
292;1
293;2
294;1
295;2
296;1
297;2
298;1
299;2
300;1
301;2
302;1
303;2
304;1
305;2
306;1
307;2
308;1
309;2
310;1
311;2
312;1
313;2
314;1
315;2
316;1
317;2
318;1
319;2
320;1
321;2
322;1
323;2
324;1
325;2
326;1
327;2
328;1
329;2
330;1
331;2
332;1
333;2
334;1
335;2
336;1
337;2
338;1
339;2
340;1
341;2
342;1
343;2
344;1
345;2
346;1
347;2
348;1
349;2
350;1
351;2
352;1
353;2
354;1
355;2
356;1
357;2
358;1
359;2
360;1
361;2
362;1
363;2
364;1
365;2
366;1
367;2
368;1
369;2
370;1
371;2
372;1
373;2
374;1
375;2
376;1
377;2
378;1
379;2
380;1
381;2
382;1
383;2
384;1
385;2
386;1
387;2
388;1
389;2
390;1
391;2
392;1
393;2
394;1
395;2
396;1
397;2
398;1
399;2
400;1
401;2
402;1
403;2
404;1
405;2
406;1
407;2
408;1
409;2
410;1
411;2
412;1
413;2
414;1
415;2
416;1
417;2
418;1
419;2
420;1
421;2
422;1
423;2
424;1
425;2
426;1
427;2
428;1
429;2
430;1
431;2
432;1
433;2
434;1
435;2
436;1
437;2
438;1
439;2
440;1
441;2
442;1
443;2
444;1
445;2
446;1
447;2
448;1
449;2
450;1
451;2
452;1
453;2
454;1
455;2
456;1
457;2
458;1
459;2
460;1
461;2
462;1
463;2
464;1
465;2
466;1
467;2
468;1
469;2
470;1
471;2
472;1
473;2
474;1
475;2
476;1
477;2
478;1
479;2
480;1
481;2
482;1
483;2
484;1
485;2
486;1
487;2
488;1
489;2
490;1
491;2
492;1
493;2
494;1
495;2
496;1
497;2
498;1
499;2
500;1
501;2
502;1
503;2
504;1
505;2
506;1
507;2
508;1
509;2
510;1
511;2
