rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;0;9;2;4
260;1;9;1;4
261;0;9;2;4
262;1;9;1;4
263;0;9;2;4
264;2;9;1;4
265;1;9;3;4
266;2;9;3;4
267;1;9;4;4
268;4;9;3;4
269;0;9;2;4
270;1;9;1;4
271;0;9;2;4
272;2;9;1;4
273;1;9;3;4
274;2;9;3;4
275;1;9;4;4
276;4;9;3;4
277;0;9;2;4
278;1;9;1;4
279;0;9;2;4
280;2;9;1;4
281;1;9;3;4
282;2;9;3;4
283;1;9;4;4
284;4;9;3;4
285;0;9;2;4
286;1;9;1;4
287;0;9;2;4
288;3;9;1;4
289;0;9;1;4
290;0;9;1;4
291;0;9;2;4
292;1;9;1;4
293;1;9;4;4
294;3;9;3;4
295;1;9;4;4
296;5;9;3;4
297;1;9;3;4
298;2;9;3;4
299;1;9;4;4
300;4;9;3;4
301;1;9;4;4
302;3;9;3;4
303;1;9;4;4
304;6;9;3;4
305;1;9;3;4
306;2;9;3;4
307;1;9;4;4
308;4;9;3;4
309;1;9;4;4
310;3;9;3;4
311;1;9;4;4
312;5;9;3;4
313;1;9;3;4
314;2;9;3;4
315;1;9;4;4
316;4;9;3;4
317;1;9;4;4
318;3;9;3;4
319;1;9;4;4
320;8;9;3;4
321;0;9;1;4
322;0;9;1;4
323;0;9;2;4
324;1;9;1;4
325;1;9;4;4
326;3;9;3;4
327;1;9;4;4
328;5;9;3;4
329;1;9;3;4
330;2;9;3;4
331;1;9;4;4
332;4;9;3;4
333;1;9;4;4
334;3;9;3;4
335;1;9;4;4
336;6;9;3;4
337;1;9;3;4
338;2;9;3;4
339;1;9;4;4
340;4;9;3;4
341;1;9;4;4
342;3;9;3;4
343;1;9;4;4
344;5;9;3;4
345;1;9;3;4
346;2;9;3;4
347;1;9;4;4
348;4;9;3;4
349;1;9;4;4
350;3;9;3;4
351;1;9;4;4
352;8;9;3;4
353;0;9;1;4
354;0;9;1;4
355;0;9;2;4
356;1;9;1;4
357;1;9;4;4
358;3;9;3;4
359;1;9;4;4
360;5;9;3;4
361;1;9;3;4
362;2;9;3;4
363;1;9;4;4
364;4;9;3;4
365;1;9;4;4
366;3;9;3;4
367;1;9;4;4
368;6;9;3;4
369;1;9;3;4
370;2;9;3;4
371;1;9;4;4
372;4;9;3;4
373;1;9;4;4
374;3;9;3;4
375;1;9;4;4
376;5;9;3;4
377;1;9;3;4
378;2;9;3;4
379;1;9;4;4
380;4;9;3;4
381;1;9;4;4
382;3;9;3;4
383;1;9;4;4
384;9;9;3;4
385;0;9;1;4
386;0;9;1;4
387;0;9;2;4
388;1;9;1;4
389;0;9;2;4
390;1;9;1;4
391;0;9;2;4
392;2;9;1;4
393;0;9;2;4
394;1;9;2;4
395;0;9;3;4
396;3;9;2;4
397;0;9;3;4
398;2;9;2;4
399;0;9;3;4
400;5;9;2;4
401;0;9;2;4
402;1;9;2;4
403;0;9;3;4
404;3;9;2;4
405;0;9;3;4
406;2;9;2;4
407;0;9;3;4
408;5;9;2;4
409;0;9;2;4
410;1;9;2;4
411;0;9;3;4
412;3;9;2;4
413;0;9;3;4
414;2;9;2;4
415;0;9;3;4
416;6;9;2;4
417;0;9;1;4
418;0;9;1;4
419;0;9;2;4
420;1;9;1;4
421;0;9;2;4
422;1;9;1;4
423;0;9;2;4
424;2;9;1;4
425;0;9;2;4
426;1;9;2;4
427;0;9;3;4
428;3;9;2;4
429;0;9;3;4
430;2;9;2;4
431;0;9;3;4
432;5;9;2;4
433;0;9;2;4
434;1;9;2;4
435;0;9;3;4
436;3;9;2;4
437;0;9;3;4
438;2;9;2;4
439;0;9;3;4
440;5;9;2;4
441;0;9;2;4
442;1;9;2;4
443;0;9;3;4
444;3;9;2;4
445;0;9;3;4
446;2;9;2;4
447;0;9;3;4
448;6;9;2;4
449;0;9;1;4
450;0;9;1;4
451;0;9;2;4
452;1;9;1;4
453;0;9;2;4
454;1;9;1;4
455;0;9;2;4
456;2;9;1;4
457;0;9;2;4
458;1;9;2;4
459;0;9;3;4
460;3;9;2;4
461;0;9;3;4
462;2;9;2;4
463;0;9;3;4
464;5;9;2;4
465;0;9;2;4
466;1;9;2;4
467;0;9;3;4
468;3;9;2;4
469;0;9;3;4
470;2;9;2;4
471;0;9;3;4
472;5;9;2;4
473;0;9;2;4
474;1;9;2;4
475;0;9;3;4
476;3;9;2;4
477;0;9;3;4
478;2;9;2;4
479;0;9;3;4
480;6;9;2;4
481;0;9;1;4
482;0;9;1;4
483;0;9;2;4
484;1;9;1;4
485;0;9;2;4
486;1;9;1;4
487;0;9;2;4
488;2;9;1;4
489;0;9;1;4
490;0;9;1;4
491;0;9;2;4
492;1;9;1;4
493;0;9;2;4
494;1;9;1;4
495;0;9;2;4
496;2;9;1;4
497;0;9;1;4
498;0;9;1;4
499;0;9;2;4
500;1;9;1;4
501;0;9;2;4
502;1;9;1;4
503;0;9;2;4
504;2;9;1;4
505;0;9;1;4
506;0;9;0;4
507;0;9;1;4
508;0;9;0;4
509;0;9;1;4
510;0;9;0;4
511;0;9;1;4
