rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;0;4;2;2
260;1;4;1;2
261;0;4;2;2
262;1;4;1;2
263;0;4;2;2
264;2;4;1;2
265;0;4;2;2
266;1;4;1;2
267;0;4;2;2
268;2;4;1;2
269;0;4;2;2
270;1;4;1;2
271;0;4;2;2
272;3;4;1;2
273;0;4;2;2
274;1;4;1;2
275;0;4;2;2
276;2;4;1;2
277;0;4;2;2
278;1;4;1;2
279;0;4;2;2
280;3;4;1;2
281;0;4;2;2
282;1;4;1;2
283;0;4;2;2
284;2;4;1;2
285;0;4;2;2
286;1;4;1;2
287;0;4;2;2
288;4;4;1;2
289;0;4;1;2
290;0;4;1;2
291;0;4;2;2
292;1;4;1;2
293;0;4;2;2
294;1;4;1;2
295;0;4;2;2
296;2;4;1;2
297;0;4;2;2
298;1;4;1;2
299;0;4;2;2
300;2;4;1;2
301;0;4;2;2
302;1;4;1;2
303;0;4;2;2
304;3;4;1;2
305;0;4;2;2
306;1;4;1;2
307;0;4;2;2
308;2;4;1;2
309;0;4;2;2
310;1;4;1;2
311;0;4;2;2
312;3;4;1;2
313;0;4;2;2
314;1;4;1;2
315;0;4;2;2
316;2;4;1;2
317;0;4;2;2
318;1;4;1;2
319;0;4;2;2
320;4;4;1;2
321;0;4;1;2
322;0;4;1;2
323;0;4;2;2
324;1;4;1;2
325;0;4;2;2
326;1;4;1;2
327;0;4;2;2
328;2;4;1;2
329;0;4;2;2
330;1;4;1;2
331;0;4;2;2
332;2;4;1;2
333;0;4;2;2
334;1;4;1;2
335;0;4;2;2
336;3;4;1;2
337;0;4;2;2
338;1;4;1;2
339;0;4;2;2
340;2;4;1;2
341;0;4;2;2
342;1;4;1;2
343;0;4;2;2
344;3;4;1;2
345;0;4;2;2
346;1;4;1;2
347;0;4;2;2
348;2;4;1;2
349;0;4;2;2
350;1;4;1;2
351;0;4;2;2
352;4;4;1;2
353;0;4;1;2
354;0;4;1;2
355;0;4;2;2
356;1;4;1;2
357;0;4;2;2
358;1;4;1;2
359;0;4;2;2
360;2;4;1;2
361;0;4;2;2
362;1;4;1;2
363;0;4;2;2
364;2;4;1;2
365;0;4;2;2
366;1;4;1;2
367;0;4;2;2
368;3;4;1;2
369;0;4;2;2
370;1;4;1;2
371;0;4;2;2
372;2;4;1;2
373;0;4;2;2
374;1;4;1;2
375;0;4;2;2
376;3;4;1;2
377;0;4;2;2
378;1;4;1;2
379;0;4;2;2
380;2;4;1;2
381;0;4;2;2
382;1;4;1;2
383;0;4;2;2
384;4;4;1;2
385;0;4;1;2
386;0;4;1;2
387;0;4;2;2
388;1;4;1;2
389;0;4;2;2
390;1;4;1;2
391;0;4;2;2
392;2;4;1;2
393;0;4;2;2
394;1;4;1;2
395;0;4;2;2
396;2;4;1;2
397;0;4;2;2
398;1;4;1;2
399;0;4;2;2
400;3;4;1;2
401;0;4;2;2
402;1;4;1;2
403;0;4;2;2
404;2;4;1;2
405;0;4;2;2
406;1;4;1;2
407;0;4;2;2
408;3;4;1;2
409;0;4;2;2
410;1;4;1;2
411;0;4;2;2
412;2;4;1;2
413;0;4;2;2
414;1;4;1;2
415;0;4;2;2
416;4;4;1;2
417;0;4;1;2
418;0;4;1;2
419;0;4;2;2
420;1;4;1;2
421;0;4;2;2
422;1;4;1;2
423;0;4;2;2
424;2;4;1;2
425;0;4;2;2
426;1;4;1;2
427;0;4;2;2
428;2;4;1;2
429;0;4;2;2
430;1;4;1;2
431;0;4;2;2
432;3;4;1;2
433;0;4;2;2
434;1;4;1;2
435;0;4;2;2
436;2;4;1;2
437;0;4;2;2
438;1;4;1;2
439;0;4;2;2
440;3;4;1;2
441;0;4;2;2
442;1;4;1;2
443;0;4;2;2
444;2;4;1;2
445;0;4;2;2
446;1;4;1;2
447;0;4;2;2
448;4;4;1;2
449;0;4;1;2
450;0;4;1;2
451;0;4;2;2
452;1;4;1;2
453;0;4;2;2
454;1;4;1;2
455;0;4;2;2
456;2;4;1;2
457;0;4;2;2
458;1;4;1;2
459;0;4;2;2
460;2;4;1;2
461;0;4;2;2
462;1;4;1;2
463;0;4;2;2
464;3;4;1;2
465;0;4;2;2
466;1;4;1;2
467;0;4;2;2
468;2;4;1;2
469;0;4;2;2
470;1;4;1;2
471;0;4;2;2
472;3;4;1;2
473;0;4;2;2
474;1;4;1;2
475;0;4;2;2
476;2;4;1;2
477;0;4;2;2
478;1;4;1;2
479;0;4;2;2
480;4;4;1;2
481;0;4;1;2
482;0;4;0;2
483;0;4;1;2
484;0;4;0;2
485;0;4;1;2
486;0;4;0;2
487;0;4;1;2
488;0;4;0;2
489;0;4;1;2
490;0;4;0;2
491;0;4;1;2
492;0;4;0;2
493;0;4;1;2
494;0;4;0;2
495;0;4;1;2
496;0;4;0;2
497;0;4;1;2
498;0;4;0;2
499;0;4;1;2
500;0;4;0;2
501;0;4;1;2
502;0;4;0;2
503;0;4;1;2
504;0;4;0;2
505;0;4;1;2
506;0;4;0;2
507;0;4;1;2
508;0;4;0;2
509;0;4;1;2
510;0;4;0;2
511;0;4;1;2
