rounds;hashValues;maxHashValues;leafValues;maxLeafValues
259;0;9;2;3
260;1;9;1;3
261;0;9;2;3
262;1;9;1;3
263;0;9;2;3
264;2;9;1;3
265;0;9;2;3
266;1;9;1;3
267;0;9;2;3
268;2;9;1;3
269;0;9;2;3
270;1;9;1;3
271;0;9;2;3
272;3;9;1;3
273;0;9;2;3
274;1;9;2;3
275;0;9;3;3
276;3;9;2;3
277;0;9;3;3
278;2;9;2;3
279;0;9;3;3
280;5;9;2;3
281;0;9;3;3
282;2;9;2;3
283;0;9;3;3
284;4;9;2;3
285;0;9;3;3
286;2;9;2;3
287;0;9;3;3
288;7;9;2;3
289;0;9;2;3
290;1;9;2;3
291;0;9;3;3
292;3;9;2;3
293;0;9;3;3
294;2;9;2;3
295;0;9;3;3
296;5;9;2;3
297;0;9;3;3
298;2;9;2;3
299;0;9;3;3
300;4;9;2;3
301;0;9;3;3
302;2;9;2;3
303;0;9;3;3
304;7;9;2;3
305;0;9;2;3
306;1;9;2;3
307;0;9;3;3
308;3;9;2;3
309;0;9;3;3
310;2;9;2;3
311;0;9;3;3
312;5;9;2;3
313;0;9;3;3
314;2;9;2;3
315;0;9;3;3
316;4;9;2;3
317;0;9;3;3
318;2;9;2;3
319;0;9;3;3
320;8;9;2;3
321;0;9;2;3
322;1;9;2;3
323;0;9;3;3
324;3;9;2;3
325;0;9;3;3
326;2;9;2;3
327;0;9;3;3
328;5;9;2;3
329;0;9;3;3
330;2;9;2;3
331;0;9;3;3
332;4;9;2;3
333;0;9;3;3
334;2;9;2;3
335;0;9;3;3
336;7;9;2;3
337;0;9;2;3
338;1;9;2;3
339;0;9;3;3
340;3;9;2;3
341;0;9;3;3
342;2;9;2;3
343;0;9;3;3
344;5;9;2;3
345;0;9;3;3
346;2;9;2;3
347;0;9;3;3
348;4;9;2;3
349;0;9;3;3
350;2;9;2;3
351;0;9;3;3
352;8;9;2;3
353;0;9;2;3
354;1;9;2;3
355;0;9;3;3
356;3;9;2;3
357;0;9;3;3
358;2;9;2;3
359;0;9;3;3
360;5;9;2;3
361;0;9;3;3
362;2;9;2;3
363;0;9;3;3
364;4;9;2;3
365;0;9;3;3
366;2;9;2;3
367;0;9;3;3
368;7;9;2;3
369;0;9;2;3
370;1;9;2;3
371;0;9;3;3
372;3;9;2;3
373;0;9;3;3
374;2;9;2;3
375;0;9;3;3
376;5;9;2;3
377;0;9;3;3
378;2;9;2;3
379;0;9;3;3
380;4;9;2;3
381;0;9;3;3
382;2;9;2;3
383;0;9;3;3
384;9;9;2;3
385;0;9;1;3
386;0;9;1;3
387;0;9;2;3
388;1;9;1;3
389;0;9;2;3
390;1;9;1;3
391;0;9;2;3
392;2;9;1;3
393;0;9;2;3
394;1;9;1;3
395;0;9;2;3
396;2;9;1;3
397;0;9;2;3
398;1;9;1;3
399;0;9;2;3
400;3;9;1;3
401;0;9;2;3
402;1;9;2;3
403;0;9;3;3
404;3;9;2;3
405;0;9;3;3
406;2;9;2;3
407;0;9;3;3
408;5;9;2;3
409;0;9;3;3
410;2;9;2;3
411;0;9;3;3
412;4;9;2;3
413;0;9;3;3
414;2;9;2;3
415;0;9;3;3
416;7;9;2;3
417;0;9;2;3
418;1;9;2;3
419;0;9;3;3
420;3;9;2;3
421;0;9;3;3
422;2;9;2;3
423;0;9;3;3
424;5;9;2;3
425;0;9;3;3
426;2;9;2;3
427;0;9;3;3
428;4;9;2;3
429;0;9;3;3
430;2;9;2;3
431;0;9;3;3
432;7;9;2;3
433;0;9;2;3
434;1;9;2;3
435;0;9;3;3
436;3;9;2;3
437;0;9;3;3
438;2;9;2;3
439;0;9;3;3
440;5;9;2;3
441;0;9;3;3
442;2;9;2;3
443;0;9;3;3
444;4;9;2;3
445;0;9;3;3
446;2;9;2;3
447;0;9;3;3
448;8;9;2;3
449;0;9;2;3
450;1;9;2;3
451;0;9;3;3
452;3;9;2;3
453;0;9;3;3
454;2;9;2;3
455;0;9;3;3
456;5;9;2;3
457;0;9;3;3
458;2;9;2;3
459;0;9;3;3
460;4;9;2;3
461;0;9;3;3
462;2;9;2;3
463;0;9;3;3
464;7;9;2;3
465;0;9;2;3
466;1;9;2;3
467;0;9;3;3
468;3;9;2;3
469;0;9;3;3
470;2;9;2;3
471;0;9;3;3
472;5;9;2;3
473;0;9;3;3
474;2;9;2;3
475;0;9;3;3
476;4;9;2;3
477;0;9;3;3
478;2;9;2;3
479;0;9;3;3
480;8;9;2;3
481;0;9;2;3
482;1;9;2;3
483;0;9;3;3
484;3;9;2;3
485;0;9;3;3
486;2;9;2;3
487;0;9;3;3
488;5;9;2;3
489;0;9;3;3
490;2;9;2;3
491;0;9;3;3
492;4;9;2;3
493;0;9;3;3
494;2;9;2;3
495;0;9;3;3
496;7;9;2;3
497;0;9;2;3
498;1;9;2;3
499;0;9;3;3
500;3;9;2;3
501;0;9;3;3
502;2;9;2;3
503;0;9;3;3
504;5;9;2;3
505;0;9;3;3
506;2;9;2;3
507;0;9;3;3
508;4;9;2;3
509;0;9;3;3
510;2;9;2;3
511;0;9;3;3
512;9;9;2;3
513;0;9;1;3
514;0;9;1;3
515;0;9;2;3
516;1;9;1;3
517;0;9;2;3
518;1;9;1;3
519;0;9;2;3
520;2;9;1;3
521;0;9;2;3
522;1;9;1;3
523;0;9;2;3
524;2;9;1;3
525;0;9;2;3
526;1;9;1;3
527;0;9;2;3
528;3;9;1;3
529;0;9;2;3
530;1;9;2;3
531;0;9;3;3
532;3;9;2;3
533;0;9;3;3
534;2;9;2;3
535;0;9;3;3
536;5;9;2;3
537;0;9;3;3
538;2;9;2;3
539;0;9;3;3
540;4;9;2;3
541;0;9;3;3
542;2;9;2;3
543;0;9;3;3
544;7;9;2;3
545;0;9;2;3
546;1;9;2;3
547;0;9;3;3
548;3;9;2;3
549;0;9;3;3
550;2;9;2;3
551;0;9;3;3
552;5;9;2;3
553;0;9;3;3
554;2;9;2;3
555;0;9;3;3
556;4;9;2;3
557;0;9;3;3
558;2;9;2;3
559;0;9;3;3
560;7;9;2;3
561;0;9;2;3
562;1;9;2;3
563;0;9;3;3
564;3;9;2;3
565;0;9;3;3
566;2;9;2;3
567;0;9;3;3
568;5;9;2;3
569;0;9;3;3
570;2;9;2;3
571;0;9;3;3
572;4;9;2;3
573;0;9;3;3
574;2;9;2;3
575;0;9;3;3
576;8;9;2;3
577;0;9;2;3
578;1;9;2;3
579;0;9;3;3
580;3;9;2;3
581;0;9;3;3
582;2;9;2;3
583;0;9;3;3
584;5;9;2;3
585;0;9;3;3
586;2;9;2;3
587;0;9;3;3
588;4;9;2;3
589;0;9;3;3
590;2;9;2;3
591;0;9;3;3
592;7;9;2;3
593;0;9;2;3
594;1;9;2;3
595;0;9;3;3
596;3;9;2;3
597;0;9;3;3
598;2;9;2;3
599;0;9;3;3
600;5;9;2;3
601;0;9;3;3
602;2;9;2;3
603;0;9;3;3
604;4;9;2;3
605;0;9;3;3
606;2;9;2;3
607;0;9;3;3
608;8;9;2;3
609;0;9;2;3
610;1;9;2;3
611;0;9;3;3
612;3;9;2;3
613;0;9;3;3
614;2;9;2;3
615;0;9;3;3
616;5;9;2;3
617;0;9;3;3
618;2;9;2;3
619;0;9;3;3
620;4;9;2;3
621;0;9;3;3
622;2;9;2;3
623;0;9;3;3
624;7;9;2;3
625;0;9;2;3
626;1;9;2;3
627;0;9;3;3
628;3;9;2;3
629;0;9;3;3
630;2;9;2;3
631;0;9;3;3
632;5;9;2;3
633;0;9;3;3
634;2;9;2;3
635;0;9;3;3
636;4;9;2;3
637;0;9;3;3
638;2;9;2;3
639;0;9;3;3
640;9;9;2;3
641;0;9;1;3
642;0;9;1;3
643;0;9;2;3
644;1;9;1;3
645;0;9;2;3
646;1;9;1;3
647;0;9;2;3
648;2;9;1;3
649;0;9;2;3
650;1;9;1;3
651;0;9;2;3
652;2;9;1;3
653;0;9;2;3
654;1;9;1;3
655;0;9;2;3
656;3;9;1;3
657;0;9;2;3
658;1;9;2;3
659;0;9;3;3
660;3;9;2;3
661;0;9;3;3
662;2;9;2;3
663;0;9;3;3
664;5;9;2;3
665;0;9;3;3
666;2;9;2;3
667;0;9;3;3
668;4;9;2;3
669;0;9;3;3
670;2;9;2;3
671;0;9;3;3
672;7;9;2;3
673;0;9;2;3
674;1;9;2;3
675;0;9;3;3
676;3;9;2;3
677;0;9;3;3
678;2;9;2;3
679;0;9;3;3
680;5;9;2;3
681;0;9;3;3
682;2;9;2;3
683;0;9;3;3
684;4;9;2;3
685;0;9;3;3
686;2;9;2;3
687;0;9;3;3
688;7;9;2;3
689;0;9;2;3
690;1;9;2;3
691;0;9;3;3
692;3;9;2;3
693;0;9;3;3
694;2;9;2;3
695;0;9;3;3
696;5;9;2;3
697;0;9;3;3
698;2;9;2;3
699;0;9;3;3
700;4;9;2;3
701;0;9;3;3
702;2;9;2;3
703;0;9;3;3
704;8;9;2;3
705;0;9;2;3
706;1;9;2;3
707;0;9;3;3
708;3;9;2;3
709;0;9;3;3
710;2;9;2;3
711;0;9;3;3
712;5;9;2;3
713;0;9;3;3
714;2;9;2;3
715;0;9;3;3
716;4;9;2;3
717;0;9;3;3
718;2;9;2;3
719;0;9;3;3
720;7;9;2;3
721;0;9;2;3
722;1;9;2;3
723;0;9;3;3
724;3;9;2;3
725;0;9;3;3
726;2;9;2;3
727;0;9;3;3
728;5;9;2;3
729;0;9;3;3
730;2;9;2;3
731;0;9;3;3
732;4;9;2;3
733;0;9;3;3
734;2;9;2;3
735;0;9;3;3
736;8;9;2;3
737;0;9;2;3
738;1;9;2;3
739;0;9;3;3
740;3;9;2;3
741;0;9;3;3
742;2;9;2;3
743;0;9;3;3
744;5;9;2;3
745;0;9;3;3
746;2;9;2;3
747;0;9;3;3
748;4;9;2;3
749;0;9;3;3
750;2;9;2;3
751;0;9;3;3
752;7;9;2;3
753;0;9;2;3
754;1;9;2;3
755;0;9;3;3
756;3;9;2;3
757;0;9;3;3
758;2;9;2;3
759;0;9;3;3
760;5;9;2;3
761;0;9;3;3
762;2;9;2;3
763;0;9;3;3
764;4;9;2;3
765;0;9;3;3
766;2;9;2;3
767;0;9;3;3
768;9;9;2;3
769;0;9;1;3
770;0;9;1;3
771;0;9;2;3
772;1;9;1;3
773;0;9;2;3
774;1;9;1;3
775;0;9;2;3
776;2;9;1;3
777;0;9;2;3
778;1;9;1;3
779;0;9;2;3
780;2;9;1;3
781;0;9;2;3
782;1;9;1;3
783;0;9;2;3
784;3;9;1;3
785;0;9;2;3
786;1;9;2;3
787;0;9;3;3
788;3;9;2;3
789;0;9;3;3
790;2;9;2;3
791;0;9;3;3
792;5;9;2;3
793;0;9;3;3
794;2;9;2;3
795;0;9;3;3
796;4;9;2;3
797;0;9;3;3
798;2;9;2;3
799;0;9;3;3
800;7;9;2;3
801;0;9;2;3
802;1;9;2;3
803;0;9;3;3
804;3;9;2;3
805;0;9;3;3
806;2;9;2;3
807;0;9;3;3
808;5;9;2;3
809;0;9;3;3
810;2;9;2;3
811;0;9;3;3
812;4;9;2;3
813;0;9;3;3
814;2;9;2;3
815;0;9;3;3
816;7;9;2;3
817;0;9;2;3
818;1;9;2;3
819;0;9;3;3
820;3;9;2;3
821;0;9;3;3
822;2;9;2;3
823;0;9;3;3
824;5;9;2;3
825;0;9;3;3
826;2;9;2;3
827;0;9;3;3
828;4;9;2;3
829;0;9;3;3
830;2;9;2;3
831;0;9;3;3
832;8;9;2;3
833;0;9;2;3
834;1;9;2;3
835;0;9;3;3
836;3;9;2;3
837;0;9;3;3
838;2;9;2;3
839;0;9;3;3
840;5;9;2;3
841;0;9;3;3
842;2;9;2;3
843;0;9;3;3
844;4;9;2;3
845;0;9;3;3
846;2;9;2;3
847;0;9;3;3
848;7;9;2;3
849;0;9;2;3
850;1;9;2;3
851;0;9;3;3
852;3;9;2;3
853;0;9;3;3
854;2;9;2;3
855;0;9;3;3
856;5;9;2;3
857;0;9;3;3
858;2;9;2;3
859;0;9;3;3
860;4;9;2;3
861;0;9;3;3
862;2;9;2;3
863;0;9;3;3
864;8;9;2;3
865;0;9;2;3
866;1;9;2;3
867;0;9;3;3
868;3;9;2;3
869;0;9;3;3
870;2;9;2;3
871;0;9;3;3
872;5;9;2;3
873;0;9;3;3
874;2;9;2;3
875;0;9;3;3
876;4;9;2;3
877;0;9;3;3
878;2;9;2;3
879;0;9;3;3
880;7;9;2;3
881;0;9;2;3
882;1;9;2;3
883;0;9;3;3
884;3;9;2;3
885;0;9;3;3
886;2;9;2;3
887;0;9;3;3
888;5;9;2;3
889;0;9;3;3
890;2;9;2;3
891;0;9;3;3
892;4;9;2;3
893;0;9;3;3
894;2;9;2;3
895;0;9;3;3
896;9;9;2;3
897;0;9;1;3
898;0;9;1;3
899;0;9;2;3
900;1;9;1;3
901;0;9;2;3
902;1;9;1;3
903;0;9;2;3
904;2;9;1;3
905;0;9;2;3
906;1;9;1;3
907;0;9;2;3
908;2;9;1;3
909;0;9;2;3
910;1;9;1;3
911;0;9;2;3
912;3;9;1;3
913;0;9;1;3
914;0;9;1;3
915;0;9;2;3
916;1;9;1;3
917;0;9;2;3
918;1;9;1;3
919;0;9;2;3
920;2;9;1;3
921;0;9;2;3
922;1;9;1;3
923;0;9;2;3
924;2;9;1;3
925;0;9;2;3
926;1;9;1;3
927;0;9;2;3
928;3;9;1;3
929;0;9;1;3
930;0;9;1;3
931;0;9;2;3
932;1;9;1;3
933;0;9;2;3
934;1;9;1;3
935;0;9;2;3
936;2;9;1;3
937;0;9;2;3
938;1;9;1;3
939;0;9;2;3
940;2;9;1;3
941;0;9;2;3
942;1;9;1;3
943;0;9;2;3
944;3;9;1;3
945;0;9;1;3
946;0;9;1;3
947;0;9;2;3
948;1;9;1;3
949;0;9;2;3
950;1;9;1;3
951;0;9;2;3
952;2;9;1;3
953;0;9;2;3
954;1;9;1;3
955;0;9;2;3
956;2;9;1;3
957;0;9;2;3
958;1;9;1;3
959;0;9;2;3
960;3;9;1;3
961;0;9;1;3
962;0;9;1;3
963;0;9;2;3
964;1;9;1;3
965;0;9;2;3
966;1;9;1;3
967;0;9;2;3
968;2;9;1;3
969;0;9;2;3
970;1;9;1;3
971;0;9;2;3
972;2;9;1;3
973;0;9;2;3
974;1;9;1;3
975;0;9;2;3
976;3;9;1;3
977;0;9;1;3
978;0;9;1;3
979;0;9;2;3
980;1;9;1;3
981;0;9;2;3
982;1;9;1;3
983;0;9;2;3
984;2;9;1;3
985;0;9;2;3
986;1;9;1;3
987;0;9;2;3
988;2;9;1;3
989;0;9;2;3
990;1;9;1;3
991;0;9;2;3
992;3;9;1;3
993;0;9;1;3
994;0;9;1;3
995;0;9;2;3
996;1;9;1;3
997;0;9;2;3
998;1;9;1;3
999;0;9;2;3
1000;2;9;1;3
1001;0;9;2;3
1002;1;9;1;3
1003;0;9;2;3
1004;2;9;1;3
1005;0;9;2;3
1006;1;9;1;3
1007;0;9;2;3
1008;3;9;1;3
1009;0;9;1;3
1010;0;9;0;3
1011;0;9;1;3
1012;0;9;0;3
1013;0;9;1;3
1014;0;9;0;3
1015;0;9;1;3
1016;0;9;0;3
1017;0;9;1;3
1018;0;9;0;3
1019;0;9;1;3
1020;0;9;0;3
1021;0;9;1;3
1022;0;9;0;3
1023;0;9;1;3
