round;hashValues;maxHashValuesBlock;maxHashValues;leafValues;maxLeafValuesBlock;maxLeafValues
1;14;14;14;6;6;6
2;11;11;14;3;3;6
3;11;11;14;3;3;6
4;11;11;14;3;3;6
5;11;11;14;3;3;6
6;14;14;14;6;6;6
7;8;8;14;0;0;6
8;11;11;14;3;3;6
9;11;11;14;3;3;6
10;14;14;14;6;6;6
11;8;8;14;0;0;6
12;14;14;14;6;6;6
13;11;11;14;3;3;6
14;11;11;14;3;3;6
15;8;8;14;0;0;6
16;9;9;14;2;2;6
17;12;12;14;4;4;6
18;13;13;14;5;5;6
19;9;9;14;1;1;6
20;13;13;14;5;5;6
21;11;11;14;3;3;6
22;12;12;14;4;4;6
23;8;8;14;0;0;6
24;13;13;14;5;5;6
25;11;11;14;3;3;6
26;12;12;14;4;4;6
27;10;10;14;2;2;6
28;12;12;14;4;4;6
29;13;13;14;5;5;6
30;9;9;14;1;1;6
31;8;8;14;0;0;6
32;9;9;14;2;2;6
33;12;12;14;4;4;6
34;13;13;14;5;5;6
35;9;9;14;1;1;6
36;13;13;14;5;5;6
37;11;11;14;3;3;6
38;12;12;14;4;4;6
39;8;8;14;0;0;6
40;13;13;14;5;5;6
41;11;11;14;3;3;6
42;12;12;14;4;4;6
43;10;10;14;2;2;6
44;12;12;14;4;4;6
45;13;13;14;5;5;6
46;9;9;14;1;1;6
47;8;8;14;0;0;6
48;11;11;14;4;4;6
49;12;12;14;4;4;6
50;11;11;14;3;3;6
51;11;11;14;3;3;6
52;11;11;14;3;3;6
53;13;13;14;5;5;6
54;10;10;14;2;2;6
55;10;10;14;2;2;6
56;11;11;14;3;3;6
57;13;13;14;5;5;6
58;10;10;14;2;2;6
59;12;12;14;4;4;6
60;12;12;14;4;4;6
61;11;11;14;3;3;6
62;9;9;14;1;1;6
63;8;8;14;0;0;6
64;9;9;14;2;2;6
65;12;12;14;4;4;6
66;13;13;14;5;5;6
67;9;9;14;1;1;6
68;13;13;14;5;5;6
69;11;11;14;3;3;6
70;12;12;14;4;4;6
71;8;8;14;0;0;6
72;13;13;14;5;5;6
73;11;11;14;3;3;6
74;12;12;14;4;4;6
75;10;10;14;2;2;6
76;12;12;14;4;4;6
77;13;13;14;5;5;6
78;9;9;14;1;1;6
79;8;8;14;0;0;6
80;11;11;14;4;4;6
81;12;12;14;4;4;6
82;11;11;14;3;3;6
83;11;11;14;3;3;6
84;11;11;14;3;3;6
85;13;13;14;5;5;6
86;10;10;14;2;2;6
87;10;10;14;2;2;6
88;11;11;14;3;3;6
89;13;13;14;5;5;6
90;10;10;14;2;2;6
91;12;12;14;4;4;6
92;12;12;14;4;4;6
93;11;11;14;3;3;6
94;9;9;14;1;1;6
95;8;8;14;0;0;6
96;11;11;14;4;4;6
97;12;12;14;4;4;6
98;11;11;14;3;3;6
99;11;11;14;3;3;6
100;11;11;14;3;3;6
101;13;13;14;5;5;6
102;10;10;14;2;2;6
103;10;10;14;2;2;6
104;11;11;14;3;3;6
105;13;13;14;5;5;6
106;10;10;14;2;2;6
107;12;12;14;4;4;6
108;12;12;14;4;4;6
109;11;11;14;3;3;6
110;9;9;14;1;1;6
111;10;10;14;2;2;6
112;9;9;14;2;2;6
113;14;14;14;6;6;6
114;9;9;14;1;1;6
115;13;13;14;5;5;6
116;11;11;14;3;3;6
117;11;11;14;3;3;6
118;10;10;14;2;2;6
119;12;12;14;4;4;6
120;11;11;14;3;3;6
121;11;11;14;3;3;6
122;12;12;14;4;4;6
123;10;10;14;2;2;6
124;14;14;14;6;6;6
125;9;9;14;1;1;6
126;9;9;14;1;1;6
127;8;8;14;0;0;6
128;9;9;14;2;2;6
129;12;12;14;4;4;6
130;13;13;14;5;5;6
131;9;9;14;1;1;6
132;13;13;14;5;5;6
133;11;11;14;3;3;6
134;12;12;14;4;4;6
135;8;8;14;0;0;6
136;13;13;14;5;5;6
137;11;11;14;3;3;6
138;12;12;14;4;4;6
139;10;10;14;2;2;6
140;12;12;14;4;4;6
141;13;13;14;5;5;6
142;9;9;14;1;1;6
143;8;8;14;0;0;6
144;11;11;14;4;4;6
145;12;12;14;4;4;6
146;11;11;14;3;3;6
147;11;11;14;3;3;6
148;11;11;14;3;3;6
149;13;13;14;5;5;6
150;10;10;14;2;2;6
151;10;10;14;2;2;6
152;11;11;14;3;3;6
153;13;13;14;5;5;6
154;10;10;14;2;2;6
155;12;12;14;4;4;6
156;12;12;14;4;4;6
157;11;11;14;3;3;6
158;9;9;14;1;1;6
159;8;8;14;0;0;6
160;11;11;14;4;4;6
161;12;12;14;4;4;6
162;11;11;14;3;3;6
163;11;11;14;3;3;6
164;11;11;14;3;3;6
165;13;13;14;5;5;6
166;10;10;14;2;2;6
167;10;10;14;2;2;6
168;11;11;14;3;3;6
169;13;13;14;5;5;6
170;10;10;14;2;2;6
171;12;12;14;4;4;6
172;12;12;14;4;4;6
173;11;11;14;3;3;6
174;9;9;14;1;1;6
175;10;10;14;2;2;6
176;9;9;14;2;2;6
177;14;14;14;6;6;6
178;9;9;14;1;1;6
179;13;13;14;5;5;6
180;11;11;14;3;3;6
181;11;11;14;3;3;6
182;10;10;14;2;2;6
183;12;12;14;4;4;6
184;11;11;14;3;3;6
185;11;11;14;3;3;6
186;12;12;14;4;4;6
187;10;10;14;2;2;6
188;14;14;14;6;6;6
189;9;9;14;1;1;6
190;9;9;14;1;1;6
191;8;8;14;0;0;6
192;11;11;14;4;4;6
193;12;12;14;4;4;6
194;11;11;14;3;3;6
195;11;11;14;3;3;6
196;11;11;14;3;3;6
197;13;13;14;5;5;6
198;10;10;14;2;2;6
199;10;10;14;2;2;6
200;11;11;14;3;3;6
201;13;13;14;5;5;6
202;10;10;14;2;2;6
203;12;12;14;4;4;6
204;12;12;14;4;4;6
205;11;11;14;3;3;6
206;9;9;14;1;1;6
207;10;10;14;2;2;6
208;9;9;14;2;2;6
209;14;14;14;6;6;6
210;9;9;14;1;1;6
211;13;13;14;5;5;6
212;11;11;14;3;3;6
213;11;11;14;3;3;6
214;10;10;14;2;2;6
215;12;12;14;4;4;6
216;11;11;14;3;3;6
217;11;11;14;3;3;6
218;12;12;14;4;4;6
219;10;10;14;2;2;6
220;14;14;14;6;6;6
221;9;9;14;1;1;6
222;9;9;14;1;1;6
223;10;10;14;2;2;6
224;9;9;14;2;2;6
225;14;14;14;6;6;6
226;9;9;14;1;1;6
227;13;13;14;5;5;6
228;11;11;14;3;3;6
229;11;11;14;3;3;6
230;10;10;14;2;2;6
231;12;12;14;4;4;6
232;11;11;14;3;3;6
233;11;11;14;3;3;6
234;12;12;14;4;4;6
235;10;10;14;2;2;6
236;14;14;14;6;6;6
237;9;9;14;1;1;6
238;9;9;14;1;1;6
239;12;12;14;4;4;6
240;9;9;14;2;2;6
241;12;12;14;4;4;6
242;11;11;14;3;3;6
243;11;11;14;3;3;6
244;13;13;14;5;5;6
245;9;9;14;1;1;6
246;12;12;14;4;4;6
247;10;10;14;2;2;6
248;13;13;14;5;5;6
249;9;9;14;1;1;6
250;14;14;14;6;6;6
251;10;10;14;2;2;6
252;12;12;14;4;4;6
253;9;9;14;1;1;6
254;9;9;14;1;1;6
255;8;8;14;0;0;6
256;7;7;14;1;1;6
257;13;13;14;5;5;6
258;12;12;14;4;4;6
259;10;10;14;2;2;6
260;12;12;14;4;4;6
261;11;11;14;3;3;6
262;13;13;14;5;5;6
263;8;8;14;0;0;6
264;12;12;14;4;4;6
265;11;11;14;3;3;6
266;13;13;14;5;5;6
267;9;9;14;1;1;6
268;13;13;14;5;5;6
269;12;12;14;4;4;6
270;10;10;14;2;2;6
