round;minSpace;maxSpace
1;513;514
2;514;515
3;514;516
4;514;516
5;514;516
6;515;517
7;515;517
8;514;517
9;514;516
10;516;517
11;516;518
12;515;518
13;515;517
14;516;518
15;516;518
16;514;518
17;514;516
18;516;517
19;516;518
20;516;518
21;516;518
22;517;519
23;517;519
24;515;519
25;515;517
26;517;518
27;517;519
28;516;519
29;516;518
30;517;519
31;517;519
32;514;519
33;514;516
34;516;517
35;516;518
36;516;518
37;516;518
38;517;519
39;517;519
40;516;519
41;516;518
42;518;519
43;518;520
44;517;520
45;517;519
46;518;520
47;518;520
48;515;520
49;515;517
50;517;518
51;517;519
52;517;519
53;517;519
54;518;520
55;518;520
56;516;520
57;516;518
58;518;519
59;518;520
60;517;520
61;517;519
62;518;520
63;518;520
64;514;520
65;514;516
66;516;517
67;516;518
68;516;518
69;516;518
70;517;519
71;517;519
72;516;519
73;516;518
74;518;519
75;518;520
76;517;520
77;517;519
78;518;520
79;518;520
80;516;520
81;516;518
82;518;519
83;518;520
84;518;520
85;518;520
86;519;521
87;519;521
88;517;521
89;517;519
90;519;520
91;519;521
92;518;521
93;518;520
94;519;521
95;519;521
96;515;521
97;515;517
98;517;518
99;517;519
100;517;519
101;517;519
102;518;520
103;518;520
104;517;520
105;517;519
106;519;520
107;519;521
108;518;521
109;518;520
110;519;521
111;519;521
112;516;521
113;516;518
114;518;519
115;518;520
116;518;520
117;518;520
118;519;521
119;519;521
120;517;521
121;517;519
122;519;520
123;519;521
124;518;521
125;518;520
126;519;521
127;519;521
128;514;521
129;514;516
130;516;517
131;516;518
132;516;518
133;516;518
134;517;519
135;517;519
136;516;519
137;516;518
138;518;519
139;518;520
140;517;520
141;517;519
142;518;520
143;518;520
144;516;520
145;516;518
146;518;519
147;518;520
148;518;520
149;518;520
150;519;521
151;519;521
152;517;521
153;517;519
154;519;520
155;519;521
156;518;521
157;518;520
158;519;521
159;519;521
160;516;521
161;516;518
162;518;519
163;518;520
164;518;520
165;518;520
166;519;521
167;519;521
168;518;521
169;518;520
170;520;521
171;520;522
172;519;522
173;519;521
174;520;522
175;520;522
176;517;522
177;517;519
178;519;520
179;519;521
180;519;521
181;519;521
182;520;522
183;520;522
184;518;522
185;518;520
186;520;521
187;520;522
188;519;522
189;519;521
190;520;522
191;520;522
192;515;522
193;515;517
194;517;518
195;517;519
196;517;519
197;517;519
198;518;520
199;518;520
200;517;520
201;517;519
202;519;520
203;519;521
204;518;521
205;518;520
206;519;521
207;519;521
208;517;521
209;517;519
210;519;520
211;519;521
212;519;521
213;519;521
214;520;522
215;520;522
216;518;522
217;518;520
218;520;521
219;520;522
220;519;522
221;519;521
222;520;522
223;520;522
224;516;522
225;516;518
226;518;519
227;518;520
228;518;520
229;518;520
230;519;521
231;519;521
232;518;521
233;518;520
234;520;521
235;520;522
236;519;522
237;519;521
238;520;522
239;520;522
240;517;522
241;517;519
242;519;520
243;519;521
244;519;521
245;519;521
246;520;522
247;520;522
248;518;522
249;518;520
250;520;521
251;520;522
252;519;522
253;519;521
254;520;522
255;520;522
256;514;522
257;514;515
258;515;516
259;515;517
260;515;517
261;515;517
262;516;518
263;516;518
264;515;518
265;515;517
266;517;518
267;517;519
268;516;519
269;516;518
270;517;519
271;517;519
272;515;519
273;515;517
274;517;518
275;517;519
276;517;519
277;517;519
278;518;520
279;518;520
280;516;520
281;516;518
282;518;519
283;518;520
284;517;520
285;517;519
286;518;520
287;518;520
288;515;520
289;515;517
290;517;518
291;517;519
292;517;519
293;517;519
294;518;520
295;518;520
296;517;520
297;517;519
298;519;520
299;519;521
300;518;521
301;518;520
302;519;521
303;519;521
304;516;521
305;516;518
306;518;519
307;518;520
308;518;520
309;518;520
310;519;521
311;519;521
312;517;521
313;517;519
314;519;520
315;519;521
316;518;521
317;518;520
318;519;521
319;519;521
320;515;521
321;515;517
322;517;518
323;517;519
324;517;519
325;517;519
326;518;520
327;518;520
328;517;520
329;517;519
330;519;520
331;519;521
332;518;521
333;518;520
334;519;521
335;519;521
336;517;521
337;517;519
338;519;520
339;519;521
340;519;521
341;519;521
342;520;522
343;520;522
344;518;522
345;518;520
346;520;521
347;520;522
348;519;522
349;519;521
350;520;522
351;520;522
352;516;522
353;516;518
354;518;519
355;518;520
356;518;520
357;518;520
358;519;521
359;519;521
360;518;521
361;518;520
362;520;521
363;520;522
364;519;522
365;519;521
366;520;522
367;520;522
368;517;522
369;517;519
370;519;520
371;519;521
372;519;521
373;519;521
374;520;522
375;520;522
376;518;522
377;518;520
378;520;521
379;520;522
380;519;522
381;519;521
382;520;522
383;520;522
384;514;522
385;514;516
386;516;517
387;516;518
388;516;518
389;516;518
390;517;519
391;517;519
392;516;519
393;516;518
394;518;519
395;518;520
396;517;520
397;517;519
398;518;520
399;518;520
400;516;520
401;516;518
402;518;519
403;518;520
404;518;520
405;518;520
406;519;521
407;519;521
408;517;521
409;517;519
410;519;520
411;519;521
412;518;521
413;518;520
414;519;521
415;519;521
416;516;521
417;516;518
418;518;519
419;518;520
420;518;520
421;518;520
422;519;521
423;519;521
424;518;521
425;518;520
426;520;521
427;520;522
428;519;522
429;519;521
430;520;522
431;520;522
432;517;522
433;517;519
434;519;520
435;519;521
436;519;521
437;519;521
438;520;522
439;520;522
440;518;522
441;518;520
442;520;521
443;520;522
444;519;522
445;519;521
446;520;522
447;520;522
448;515;522
449;515;517
450;517;518
451;517;519
452;517;519
453;517;519
454;518;520
455;518;520
456;517;520
457;517;519
458;519;520
459;519;521
460;518;521
461;518;520
462;519;521
463;519;521
464;517;521
465;517;519
466;519;520
467;519;521
468;519;521
469;519;521
470;520;522
471;520;522
472;518;522
473;518;520
474;520;521
475;520;522
476;519;522
477;519;521
478;520;522
479;520;522
480;516;522
481;516;518
482;518;519
483;518;520
484;518;520
485;518;520
486;519;521
487;519;521
488;518;521
489;518;520
490;520;521
491;520;522
492;519;522
493;519;521
494;520;522
495;520;522
496;517;522
497;517;519
498;519;520
499;519;521
500;519;521
501;519;521
502;520;522
503;520;522
504;518;522
505;518;520
506;520;521
507;520;522
508;519;522
509;519;521
510;520;522
511;520;522
512;513;522
513;513;514
514;514;515
515;514;516
516;514;516
517;514;516
518;515;517
519;515;517
520;514;517
521;514;516
522;516;517
523;516;518
524;515;518
525;515;517
526;516;518
527;516;518
528;514;518
529;514;516
530;516;517
531;516;518
532;516;518
533;516;518
534;517;519
535;517;519
536;515;519
537;515;517
538;517;518
539;517;519
540;516;519
541;516;518
542;517;519
543;517;519
544;514;519
545;514;516
546;516;517
547;516;518
548;516;518
549;516;518
550;517;519
551;517;519
552;516;519
553;516;518
554;518;519
555;518;520
556;517;520
557;517;519
558;518;520
559;518;520
560;515;520
561;515;517
562;517;518
563;517;519
564;517;519
565;517;519
566;518;520
567;518;520
568;516;520
569;516;518
570;518;519
571;518;520
572;517;520
573;517;519
574;518;520
575;518;520
576;514;520
577;514;516
578;516;517
579;516;518
580;516;518
581;516;518
582;517;519
583;517;519
584;516;519
585;516;518
586;518;519
587;518;520
588;517;520
589;517;519
590;518;520
591;518;520
592;516;520
593;516;518
594;518;519
595;518;520
596;518;520
597;518;520
598;519;521
599;519;521
600;517;521
601;517;519
602;519;520
603;519;521
604;518;521
605;518;520
606;519;521
607;519;521
608;515;521
609;515;517
610;517;518
611;517;519
612;517;519
613;517;519
614;518;520
615;518;520
616;517;520
617;517;519
618;519;520
619;519;521
620;518;521
621;518;520
622;519;521
623;519;521
624;516;521
625;516;518
626;518;519
627;518;520
628;518;520
629;518;520
630;519;521
631;519;521
632;517;521
633;517;519
634;519;520
635;519;521
636;518;521
637;518;520
638;519;521
639;519;521
640;514;521
641;514;516
642;516;517
643;516;518
644;516;518
645;516;518
646;517;519
647;517;519
648;516;519
649;516;518
650;518;519
651;518;520
652;517;520
653;517;519
654;518;520
655;518;520
656;516;520
657;516;518
658;518;519
659;518;520
660;518;520
661;518;520
662;519;521
663;519;521
664;517;521
665;517;519
666;519;520
667;519;521
668;518;521
669;518;520
670;519;521
671;519;521
672;516;521
673;516;518
674;518;519
675;518;520
676;518;520
677;518;520
678;519;521
679;519;521
680;518;521
681;518;520
682;520;521
683;520;522
684;519;522
685;519;521
686;520;522
687;520;522
688;517;522
689;517;519
690;519;520
691;519;521
692;519;521
693;519;521
694;520;522
695;520;522
696;518;522
697;518;520
698;520;521
699;520;522
700;519;522
701;519;521
702;520;522
703;520;522
704;515;522
705;515;517
706;517;518
707;517;519
708;517;519
709;517;519
710;518;520
711;518;520
712;517;520
713;517;519
714;519;520
715;519;521
716;518;521
717;518;520
718;519;521
719;519;521
720;517;521
721;517;519
722;519;520
723;519;521
724;519;521
725;519;521
726;520;522
727;520;522
728;518;522
729;518;520
730;520;521
731;520;522
732;519;522
733;519;521
734;520;522
735;520;522
736;516;522
737;516;518
738;518;519
739;518;520
740;518;520
741;518;520
742;519;521
743;519;521
744;518;521
745;518;520
746;520;521
747;520;522
748;519;522
749;519;521
750;520;522
751;520;522
752;517;522
753;517;519
754;519;520
755;519;521
756;519;521
757;519;521
758;520;522
759;520;522
760;518;522
761;518;520
762;520;521
763;520;522
764;519;522
765;519;521
766;520;522
767;520;522
768;513;522
769;513;514
770;514;515
771;514;516
772;514;516
773;514;516
774;515;517
775;515;517
776;514;517
777;514;516
778;516;517
779;516;518
780;515;518
781;515;517
782;516;518
783;516;518
784;514;518
785;514;516
786;516;517
787;516;518
788;516;518
789;516;518
790;517;519
791;517;519
792;515;519
793;515;517
794;517;518
795;517;519
796;516;519
797;516;518
798;517;519
799;517;519
800;514;519
801;514;516
802;516;517
803;516;518
804;516;518
805;516;518
806;517;519
807;517;519
808;516;519
809;516;518
810;518;519
811;518;520
812;517;520
813;517;519
814;518;520
815;518;520
816;515;520
817;515;517
818;517;518
819;517;519
820;517;519
821;517;519
822;518;520
823;518;520
824;516;520
825;516;518
